Confident,Execution Time,ROC AUC,PR AUC,Precision,Recall,F1-Score,Accuracy
0.5,0.00031920085606401905,0.8196373851408473,0.7484289539280629,0.7689052863735995,0.9223432886519819,0.8386639799356432,0.8207112211221123
0.6,0.00031920085606401905,0.8222151043030963,0.7520715778934679,0.7741784399726698,0.9178032975359933,0.8398950288132756,0.8232145214521452
0.7,0.00031920085606401905,0.8248627281759873,0.7560752906353153,0.780323442600957,0.9118555825559823,0.8409775523236899,0.8257722772277227
0.8,0.00031920085606401905,0.8261841949879224,0.759249249091787,0.7869955093021598,0.901527919312273,0.8403773521715104,0.8269719471947194
0.9,0.00031920085606401905,0.8245729498723356,0.761166853678103,0.796872821963799,0.8775704841786209,0.8352770925527832,0.8251270627062707
0.91,0.00031920085606401905,0.8242082502001075,0.7614152065339843,0.7985433414159271,0.8734191685610514,0.8343046655143795,0.8247227722772277
0.92,0.00031920085606401905,0.8241873868273499,0.7621063547846734,0.8007491988987678,0.8692384573175511,0.8335893930210814,0.8246584158415842
0.93,0.00031920085606401905,0.823478074114857,0.7623033487539781,0.8031204785584884,0.8629804551749366,0.8319751368167821,0.8238910891089108
0.94,0.00031920085606401905,0.8222751329545465,0.7621949635991323,0.8057783824715421,0.8549881111024012,0.8296541866206892,0.8226171617161716
0.95,0.00031920085606401905,0.8197931048070832,0.7610958131611182,0.808558932278051,0.8435270831700243,0.8256729387429524,0.8200412541254125
0.96,0.00031920085606401905,0.8154744759283589,0.7586895161889883,0.8119194077839066,0.8264384259622168,0.8191145835862426,0.8155891089108911
0.97,0.00031920085606401905,0.8074029335762248,0.7535099932489022,0.816210819456456,0.7983786679208801,0.807196271095209,0.8073085808580858
0.98,0.00031920085606401905,0.7875481409617083,0.7385770893775303,0.8200884757450684,0.7411192547882208,0.7786066493495798,0.787062706270627
0.99,0.00031920085606401905,0.7383751703493738,0.6985714941164257,0.8196601402802993,0.6148977032217606,0.7026654797695628,0.7370841584158416
