Time,Top1-Acc,Top2-Acc,Top3-Acc,Top4-Acc,Top5-Acc,Top6-Acc,Top7-Acc,Top8-Acc,Top9-Acc,Top10-Acc,MRR
6708.357067,0.04246534955225737,0.08407723223450057,0.1257836853475764,0.16727137578969223,0.2080798330234672,0.24793218016474874,0.286433317975224,0.32350427800259246,0.3594159715437909,0.3937841321381611,0.14836642535302313
