Confident,Execution Time,ROC AUC,PR AUC,Precision,Recall,F1-Score,Accuracy
0.5,0.0002815741713684384,0.7411141871493188,0.7051476332344406,0.8379110744750133,0.6009315147239425,0.699905847892039,0.7396485148514852
0.6,0.0002815741713684384,0.7216457217714204,0.6939142767373346,0.8602927180051183,0.531414125578114,0.6569942579326942,0.7196567656765677
0.7,0.0002815741713684384,0.6976542044229882,0.6776961677085156,0.8817962294525286,0.4580001829061169,0.6028719447967497,0.6951485148514851
0.8,0.0002815741713684384,0.6660651828837479,0.6533194047277684,0.9011907478967126,0.3740038148990097,0.5286232979634421,0.6630115511551156
0.9,0.0002815741713684384,0.6259992409524777,0.6199598126701065,0.9201987150916937,0.2764821927830472,0.42520701528786237,0.6223448844884488
0.91,0.0002815741713684384,0.6202697892205018,0.614936927937717,0.9218306960578067,0.2633423479919521,0.4096567352247784,0.6165379537953796
0.92,0.0002815741713684384,0.61465896640929,0.6100120923981489,0.9235345118250566,0.2504964594601657,0.39409884587320027,0.6108514851485148
0.93,0.0002815741713684384,0.6078945951521674,0.6039407236316585,0.9245689655172413,0.2354001724543388,0.3752577319587629,0.604
0.94,0.0002815741713684384,0.6006831946660426,0.5975026344920332,0.9261712550886635,0.2192097149277521,0.3545121529290897,0.5966947194719472
0.95,0.0002815741713684384,0.5929004886461433,0.5905160022042915,0.9277607638263375,0.20184996472524888,0.3315628520843393,0.5888118811881188
0.96,0.0002815741713684384,0.5833584032895217,0.5817331110497439,0.9274858298918223,0.18118157351519426,0.3031447331389677,0.5791534653465347
0.97,0.0002815741713684384,0.5720309717671208,0.5713565374301363,0.9277609975216853,0.15650557863656556,0.2678303932747558,0.5676864686468647
0.98,0.0002815741713684384,0.5576134572597727,0.5579462935257934,0.9247074090985556,0.1256760993964098,0.22127845557092288,0.5530973597359736
0.99,0.0002815741713684384,0.5374207732494917,0.5390983412392534,0.9146922854666282,0.08271929136944423,0.15171810600977667,0.5326666666666666
