Confident,Execution Time,ROC AUC,PR AUC,Precision,Recall,F1-Score,Accuracy
0.5,0.001042659534865967,0.7725364974955768,0.7654273987949953,0.9734821965549678,0.5603524338565161,0.7112802219222596,0.7724298401420959
0.6,0.001042659534865967,0.7644207655597067,0.7581946325335299,0.9759937875296802,0.5421910478391856,0.6971155053286798,0.7643090586145649
0.7,0.001042659534865967,0.7545925558179608,0.7490824367278555,0.9778614508013729,0.5209921123129937,0.6797970333324455,0.7544751332149201
0.8,0.001042659534865967,0.7417701735457771,0.737692149335359,0.9825870029730371,0.492272978236517,0.655928069772888,0.7416447602131438
0.9,0.001042659534865967,0.7142504597534935,0.711213301782851,0.9851463854864709,0.43506727524175237,0.6035781312342682,0.7141101243339254
0.91,0.001042659534865967,0.7092185051159604,0.7063281373482242,0.9854790073820195,0.4247012602901206,0.5935896083916952,0.7090754884547069
0.92,0.001042659534865967,0.7032048184553401,0.7004739553728653,0.9858197267506759,0.4123469020013031,0.5814753433505405,0.7030586145648312
0.93,0.001042659534865967,0.69589075545935,0.6933542061081646,0.9862639420767579,0.3973207073531422,0.5664461328973278,0.695740674955595
0.94,0.001042659534865967,0.6860664456062756,0.6837609970381895,0.9867547823502366,0.3772011582099939,0.5457728299036997,0.6859111900532859
0.95,0.001042659534865967,0.6729951188207871,0.6709413580694625,0.9871716035495564,0.3505502562655006,0.5173769959177684,0.6728330373001776
0.96,0.001042659534865967,0.6553755191497275,0.653636337027927,0.9876854839159047,0.31467841209480846,0.4772910254649638,0.6552042628774423
0.97,0.001042659534865967,0.6306042541761627,0.6293344184768196,0.9888499056428248,0.26419046908925,0.41697733879723997,0.6304200710479574
0.98,0.001042659534865967,0.592828063203363,0.5921161039114737,0.9901205406520068,0.18752918160143303,0.3153339930653508,0.5926243339253996
0.99,0.001042659534865967,0.5166078624316798,0.5167233056645558,0.9923165982528155,0.03347518032676292,0.0647655357771538,0.5163650088809947
