Time,Top1-Acc,Top2-Acc,Top3-Acc,Top4-Acc,Top5-Acc,Top6-Acc,Top7-Acc,Top8-Acc,Top9-Acc,Top10-Acc,MRR
8312.039783,0.01820973248719413,0.045521866340395935,0.07813394726237807,0.11312873681897635,0.14905171589953206,0.1852148974810103,0.22114029300254634,0.2565655170975398,0.29135836935076515,0.3252380353877688,0.11231848634573283
