Confident,Execution Time,ROC AUC,PR AUC,Precision,Recall,F1-Score,Accuracy
0.5,0.0006275954047413404,0.9067022394291958,0.8921989119534821,0.9645263696375291,0.8444168255941029,0.9004841029812838,0.9067462526766595
0.6,0.0006275954047413404,0.901711273752265,0.8900515667888156,0.971168177670984,0.8279683716544882,0.8938693785864905,0.9017633832976445
0.7,0.0006275954047413404,0.8930549875907916,0.8836211833264975,0.9762078464258547,0.8057192448625367,0.8828076667069716,0.8931167023554604
0.8,0.0006275954047413404,0.8756725424516592,0.8681396572790635,0.9801961213980498,0.7668159513146334,0.8604749023143973,0.8757494646680942
0.9,0.0006275954047413404,0.8323431473947277,0.826965716099928,0.9841872923899199,0.6755244605395676,0.8011542830712775,0.8324539614561027
0.91,0.0006275954047413404,0.8234777870352517,0.8183801945672591,0.9846377593281066,0.6571945914672038,0.7882639292268308,0.8235952890792291
0.92,0.0006275954047413404,0.8142652802456293,0.809451759164807,0.9851114080817169,0.6381618702723552,0.7745590924104856,0.814389721627409
0.93,0.0006275954047413404,0.8040766878153015,0.7995614209868107,0.9856163610043565,0.6171470203784258,0.7590268251640253,0.8042087794432549
0.94,0.0006275954047413404,0.7917944647662982,0.7876267905517725,0.9862310301731834,0.591840058285298,0.7397525176773088,0.7919357601713062
0.95,0.0006275954047413404,0.7763418981408173,0.7725272681724075,0.9867772400933105,0.5601795701459276,0.7146578967511946,0.7764946466809421
0.96,0.0006275954047413404,0.7578635934473784,0.7544317765017141,0.9873638167753432,0.5224034114042042,0.6832870876425909,0.7580299785867237
0.97,0.0006275954047413404,0.7270155284631094,0.7241006725855237,0.9880182973175912,0.45959671716630596,0.6273628850268592,0.7272044967880086
0.98,0.0006275954047413404,0.6807399253863233,0.678435975624333,0.9885090091916343,0.3657252448196799,0.5339145695395314,0.6809625267665953
0.99,0.0006275954047413404,0.5924310193807941,0.5909827347586316,0.9874559262272851,0.187237234019757,0.31478606090518374,0.5927173447537474
