Time,Top1-Acc,Top2-Acc,Top3-Acc,Top4-Acc,Top5-Acc,Top6-Acc,Top7-Acc,Top8-Acc,Top9-Acc,Top10-Acc,MRR
7085.640434,0.02533391058750864,0.06358988159906051,0.10427716464876302,0.14491766612295542,0.1843678244654416,0.22238035085494326,0.25909743914088934,0.2945175231290205,0.3286749165341618,0.3617073704840382,0.12880641980305724
