Confident,Execution Time,ROC AUC,PR AUC,Precision,Recall,F1-Score,Accuracy
0.5,0.00041079207227367917,0.9539414201964366,0.9279004124352627,0.9427457062414956,0.9664966678809437,0.9544734561637589,0.9539325481798715
0.6,0.00041079207227367917,0.9538610036749369,0.9308762694711814,0.9494648735030147,0.958675295176463,0.9540478553995395,0.9538576017130621
0.7,0.00041079207227367917,0.9500611478646744,0.9299238746023895,0.9553665321627663,0.9441703987828658,0.9497354696935242,0.9500653104925053
0.8,0.00041079207227367917,0.9374978317957984,0.9211342530789629,0.9627246414915583,0.9101870700923564,0.9357189827211516,0.937517130620985
0.9,0.00041079207227367917,0.9080253874517499,0.8975730865937237,0.9745604721528515,0.8378918722009129,0.901073400499599,0.9080749464668094
0.91,0.00041079207227367917,0.9043631861311253,0.8946532058151858,0.9761709494020657,0.828932650481068,0.8965468491258485,0.904416488222698
0.92,0.00041079207227367917,0.8998472166792543,0.8907845001809964,0.9775274285143943,0.8184841536846166,0.8909638645553544,0.8999047109207708
0.93,0.00041079207227367917,0.8943523136195175,0.8864134940858598,0.9800721045986247,0.8050506782094413,0.883981449455413,0.8944154175588865
0.94,0.00041079207227367917,0.8874083076577209,0.8802552436728621,0.9817543728748521,0.7894679323719116,0.8751737063774293,0.8874775160599572
0.95,0.00041079207227367917,0.8749454488606,0.8685579981949513,0.9832118663024957,0.7628988364368826,0.8591565100612836,0.875024625267666
0.96,0.00041079207227367917,0.8569750431914595,0.8516510019921512,0.9853791286916389,0.72468768080228,0.8351628269936954,0.85706852248394
0.97,0.00041079207227367917,0.8156349012909443,0.8113078780599134,0.986713191973063,0.6398740008999936,0.7763151224293223,0.8157591006423983
0.98,0.00041079207227367917,0.6998624476017614,0.6969778411521215,0.9866376566592576,0.4052049628216941,0.5744765527214398,0.7000706638115631
0.99,0.00041079207227367917,0.5119235117932148,0.5105222963945475,0.9114710450410473,0.026408382797265734,0.05132957510657218,0.5122665952890793
