Confident,Execution Time,ROC AUC,PR AUC,Precision,Recall,F1-Score,Accuracy
0.5,0.00017634218000861073,0.9745836628310481,0.9700523729745262,0.9901478703113338,0.9587995160782858,0.9742215777913917,0.9745079365079365
0.6,0.00017634218000861073,0.9712837521495673,0.9672658279232567,0.991139674613844,0.9511523418730509,0.9707343845622115,0.9711871693121693
0.7,0.00017634218000861073,0.9670408293683312,0.9634984266376869,0.9920384528443705,0.941712182426375,0.9662204417046324,0.9669193121693122
0.8,0.00017634218000861073,0.9599721776438113,0.9569207027755628,0.9929144643388643,0.9266205650931313,0.9586227372022204,0.9598121693121693
0.9,0.00017634218000861073,0.9404407405810993,0.9381322308659538,0.9940814771498946,0.8862086260756924,0.9370507014433929,0.9401805555555556
0.91,0.00017634218000861073,0.9359949381695203,0.933820668720367,0.9942813481214408,0.877083094729387,0.9320123241345302,0.9357123015873016
0.92,0.00017634218000861073,0.9305171264283175,0.9284898706667725,0.994490374787568,0.8658775951881648,0.9257382926992326,0.9302070105820106
0.93,0.00017634218000861073,0.923033858371963,0.9211768933760257,0.9947121224016663,0.8506332713292182,0.9170480817129403,0.922686507936508
0.94,0.00017634218000861073,0.9125375866142625,0.9108977009751229,0.9949836684925103,0.8292964836689586,0.9046159457594601,0.9121382275132275
0.95,0.00017634218000861073,0.8977600206800326,0.896399851145623,0.9953248200908152,0.7993107143374314,0.8866132177618192,0.8972876984126984
0.96,0.00017634218000861073,0.8736191689506252,0.8726369760129379,0.9957277944870034,0.7504893849218103,0.8558879718353206,0.8730284391534392
0.97,0.00017634218000861073,0.8266877249974893,0.8262808740397464,0.9961911426572029,0.655907438782455,0.7910050747076666,0.8258683862433862
0.98,0.00017634218000861073,0.7276800682654615,0.7282343581845525,0.9966803263388537,0.45689660846705027,0.6265645112081556,0.7263809523809523
0.99,0.00017634218000861073,0.5309683325983144,0.5330680851925366,0.9951173313690413,0.06224502288623232,0.11716154034853841,0.5287195767195767
