Time,Top1-Acc,Top2-Acc,Top3-Acc,Top4-Acc,Top5-Acc,Top6-Acc,Top7-Acc,Top8-Acc,Top9-Acc,Top10-Acc,MRR
3688.802191,0.13544110512100593,0.26073276716276034,0.35792130893515234,0.43693133418842145,0.5015549773063822,0.5614807234050843,0.6165780194757324,0.6669389298813996,0.7117063720024103,0.751332351713529,0.3135572120805869
