Time,Top1-Acc,Top2-Acc,Top3-Acc,Top4-Acc,Top5-Acc,Top6-Acc,Top7-Acc,Top8-Acc,Top9-Acc,Top10-Acc,MRR
4996.658612,0.037503244413902966,0.07663194638889799,0.11522223488278498,0.15187259720236979,0.18639877344176317,0.2188062369547516,0.24861856258924575,0.2767721660366935,0.302794558145939,0.32732234074583644,0.12486491991087717
