Confident,Execution Time,ROC AUC,PR AUC,Precision,Recall,F1-Score,Accuracy
0.5,0.00017400989284444796,0.9613949424342104,0.9413262131867552,0.9565042279363155,0.966751644736842,0.9616006363936602,0.9613949424342105
0.6,0.00017400989284444796,0.9598848684210526,0.941104415156137,0.9591627066804881,0.9606712582236843,0.9599163897633954,0.9598848684210526
0.7,0.00017400989284444796,0.9576295230263158,0.9403483543412293,0.9622376446108512,0.9526449424342105,0.9574172659566444,0.9576295230263158
0.8,0.00017400989284444796,0.9533079769736841,0.9380417588774743,0.9663226352244488,0.9393534128289474,0.9526471891370638,0.9533079769736842
0.9,0.00017400989284444796,0.9332082648026316,0.9215723629288898,0.9731401664761794,0.8910094572368421,0.9302655543499376,0.9332082648026315
0.91,0.00017400989284444796,0.9269202302631578,0.9159301186146492,0.9742572244896095,0.8770137746710527,0.9230815005880437,0.9269202302631578
0.92,0.00017400989284444796,0.9181974712171053,0.907961586763365,0.9755238011747173,0.8579204358552631,0.9129503780782957,0.9181974712171053
0.93,0.00017400989284444796,0.9059097450657894,0.8966074158342225,0.9770827644700691,0.8313178453947369,0.8983256631309311,0.9059097450657895
0.94,0.00017400989284444796,0.8878808593750002,0.8797597394615961,0.9790628495397027,0.7927138157894736,0.8760885754324338,0.887880859375
0.95,0.00017400989284444796,0.8582519531249999,0.851662058263285,0.9816054181861901,0.7301870888157894,0.8374328077022606,0.858251953125
0.96,0.00017400989284444796,0.8067074424342106,0.8018720656383141,0.9842345632126824,0.6234004934210526,0.7633228820396762,0.8067074424342106
0.97,0.00017400989284444796,0.7224064555921053,0.7195724675153083,0.9872576177285318,0.45062911184210525,0.6188067728661871,0.7224064555921053
0.98,0.00017400989284444796,0.5906979851973684,0.5898338107205866,0.9904719550836623,0.1831578947368421,0.3091481664627957,0.5906979851973684
0.99,0.00017400989284444796,0.5001182154605264,0.500114371055306,0.967479674796748,0.0002446546052631579,0.0004891855061322898,0.5001182154605263
