Time,Top1-Acc,Top2-Acc,Top3-Acc,Top4-Acc,Top5-Acc,Top6-Acc,Top7-Acc,Top8-Acc,Top9-Acc,Top10-Acc,MRR
960.528717,0.14021629499614807,0.24468285945109897,0.31414417357417523,0.3544501248861032,0.383177699773659,0.411967473906529,0.4421760792581024,0.4737463699567817,0.506756221807883,0.5405622195644718,0.2794500244099592
