Time,Top1-Acc,Top2-Acc,Top3-Acc,Top4-Acc,Top5-Acc,Top6-Acc,Top7-Acc,Top8-Acc,Top9-Acc,Top10-Acc,MRR
158.889863,0.9906395753340742,0.9980861089311365,0.9993977615704523,0.9997245791024704,0.9998641213289415,0.9999361946123821,0.9999685285746598,0.9999846315684884,0.9999936784316782,0.999998630364893,0.9949299319796824
