Time,Top1-Acc,Top2-Acc,Top3-Acc,Top4-Acc,Top5-Acc,Top6-Acc,Top7-Acc,Top8-Acc,Top9-Acc,Top10-Acc,MRR
2336.224609,0.1393047762436887,0.2465383644332228,0.3244408501669149,0.3824829574629399,0.43448529780341427,0.4854611178952336,0.5349040745869484,0.5838256862601748,0.6319986244709952,0.6795676548699952,0.2983121618210081
