Time,Top1-Acc,Top2-Acc,Top3-Acc,Top4-Acc,Top5-Acc,Top6-Acc,Top7-Acc,Top8-Acc,Top9-Acc,Top10-Acc,MRR
949.509502,0.10382373824719729,0.19637277799187186,0.26666718855340915,0.30981470683336787,0.3398456144853274,0.366287400659108,0.3925354723556341,0.41847454510703563,0.4452704350620066,0.4730389469573562,0.23652407901357322
