Time,Top1-Acc,Top2-Acc,Top3-Acc,Top4-Acc,Top5-Acc,Top6-Acc,Top7-Acc,Top8-Acc,Top9-Acc,Top10-Acc,MRR
2130.640768,0.13523156495734112,0.23595284620631624,0.31204636377777534,0.3698486235799854,0.42204374233642605,0.4732409760979308,0.5238990902968156,0.5734401025008301,0.6231169727721642,0.6713257463978018,0.29142991914236127
