Time,Top1-Acc,Top2-Acc,Top3-Acc,Top4-Acc,Top5-Acc,Top6-Acc,Top7-Acc,Top8-Acc,Top9-Acc,Top10-Acc,MRR
5108.084761,0.03372842133068238,0.07375506299958241,0.11453926772319911,0.15480370568712692,0.1941232862761585,0.2322236794354124,0.2690584438448974,0.30468616698617684,0.3390419371929386,0.3721439785944653,0.1373718841473684
