Time,Top1-Acc,Top2-Acc,Top3-Acc,Top4-Acc,Top5-Acc,Top6-Acc,Top7-Acc,Top8-Acc,Top9-Acc,Top10-Acc,MRR
81.601389,0.9971479469204085,0.999193658637021,0.999678615049069,0.9998348543331679,0.9999255885852895,0.9999689332220764,0.9999836157697052,0.9999923224776822,0.9999988588860661,0.9999996002997499,0.9984009054426025
