Time,Top1-Acc,Top2-Acc,Top3-Acc,Top4-Acc,Top5-Acc,Top6-Acc,Top7-Acc,Top8-Acc,Top9-Acc,Top10-Acc,MRR
696.052704,0.1808043542168768,0.3099781468888766,0.39750666480125546,0.4502721097662127,0.48966289853216927,0.5282146819253836,0.5668559598505765,0.6051835673199482,0.6435664613965011,0.6818296160156693,0.3425355918833663
