Confident,Execution Time,ROC AUC,PR AUC,Precision,Recall,F1-Score,Accuracy
0.5,0.00036959276991842564,0.8296168436229989,0.36954365601681477,0.4614337931218484,0.7499674775595161,0.5713389052228206,0.8943047048090708
0.6,0.00036959276991842564,0.7766727917567463,0.32935332105870463,0.4695734104421846,0.6267291097523958,0.5368870728083209,0.898450736348234
0.7,0.00036959276991842564,0.7061996926135392,0.2644552699466,0.45638092033313704,0.4704913056675773,0.4633287071634462,0.8976321191189887
0.8,0.00036959276991842564,0.6321806925304136,0.19998148446309405,0.44278135657446005,0.3040197736438142,0.3605090628615503,0.8986991724227812
0.9,0.00036959276991842564,0.563007146594633,0.1408493513800747,0.4110067437379576,0.1479987858288886,0.21763111748764546,0.90005946174899
0.91,0.00036959276991842564,0.55702564409477,0.13616340117283815,0.408772625181662,0.13416590780972204,0.20202415932092718,0.9004545158347452
0.92,0.00036959276991842564,0.5513992515119359,0.13109642489061185,0.3991190679170219,0.12180738042582716,0.18665071929299976,0.9002956796559364
0.93,0.00036959276991842564,0.5413148957786679,0.12227327052556042,0.37869041728517233,0.09956203113481636,0.157670649636039,0.9000879708067249
0.94,0.00036959276991842564,0.5322520928398156,0.11441217479167762,0.3505998857360503,0.07983175057456311,0.1300508618253744,0.8996888439984361
0.95,0.00036959276991842564,0.5255320982880217,0.10894995681011822,0.3248214672148885,0.0650882442218464,0.10844592153746117,0.8994852078717581
0.96,0.00036959276991842564,0.5212139936431779,0.106486273433998,0.3268523384130321,0.05394388794935172,0.09260431012022184,0.9007110973543594
0.97,0.00036959276991842564,0.514838250896396,0.10214308435744962,0.30577382985992485,0.0388101123108278,0.06887794366630752,0.9014482601329337
0.98,0.00036959276991842564,0.5078355677883559,0.09859966800701961,0.3294964028776978,0.019860370322188976,0.037462680462966746,0.9041484751726835
0.99,0.00036959276991842564,0.5015601741116267,0.09446674551993696,0.19300911854103345,0.005507133255279476,0.010708714532653147,0.9044335657500325
