Confident,Execution Time,ROC AUC,PR AUC,Precision,Recall,F1-Score,Accuracy
0.5,9.571492003135556e-05,0.8721958448177245,0.8196616565345519,0.8537339172520793,0.9022334143346137,0.8773138921663128,0.8725099009900991
0.6,9.571492003135556e-05,0.8152679156882425,0.7760736971638367,0.8681749611463443,0.7462406260615088,0.8026030368763557,0.814546204620462
0.7,9.571492003135556e-05,0.7749224700791028,0.7509932463269062,0.9033901870052392,0.6172493532962295,0.7333980130394288,0.7732739273927393
0.8,9.571492003135556e-05,0.7262894486988856,0.7120291160465203,0.9235359439637815,0.4943756369052285,0.6440086626870498,0.7238646864686469
0.9,9.571492003135556e-05,0.6610639376723066,0.6567729341053432,0.9508424272864253,0.34008126257479554,0.5009803379098474,0.6577079207920792
0.91,9.571492003135556e-05,0.6517310850042682,0.6484643532503944,0.9539907844898278,0.319180972537953,0.4783262033656059,0.6482541254125412
0.92,9.571492003135556e-05,0.6412974604337652,0.6390754122890032,0.9572848136688596,0.29608580909827287,0.45228194030409247,0.6376881188118811
0.93,9.571492003135556e-05,0.6292079857997372,0.6280650031119757,0.9607391375177453,0.2696689399284053,0.4211310206933839,0.6254488448844885
0.94,9.571492003135556e-05,0.6164950046505413,0.6165269557725408,0.9654938577501891,0.24181495126858457,0.3867624395977537,0.6125775577557756
0.95,9.571492003135556e-05,0.6041363116835015,0.6052816564818442,0.9709494567784601,0.21483629902537169,0.35182609811934357,0.6000660066006601
0.96,9.571492003135556e-05,0.5857406926640907,0.5879733050777193,0.9752646340360083,0.1760406051579525,0.2982461479720999,0.5814570957095709
0.97,9.571492003135556e-05,0.5658798687396634,0.5690715773462542,0.9793344259958668,0.13466136238927648,0.23676661871495147,0.5613712871287129
0.98,9.571492003135556e-05,0.5423227168171559,0.5464219906057526,0.983621236428758,0.08610958689347026,0.15835613311669786,0.5375528052805281
0.99,9.571492003135556e-05,0.5139156539404639,0.5188523839378384,0.9894337889054784,0.028138146377152413,0.05472012703453751,0.5088366336633663
