Confident,Execution Time,ROC AUC,PR AUC,Precision,Recall,F1-Score,Accuracy
0.5,0.0002582759242933182,0.7950041006348548,0.78843089988916,0.9834615384615385,0.5999354781945626,0.7452501958212654,0.796578859328863
0.6,0.0002582759242933182,0.7866645880497563,0.7806386692051177,0.9851072279586974,0.5819866850456051,0.7316974244575136,0.788316920973396
0.7,0.0002582759242933182,0.7746886267505707,0.7691713091730141,0.9866438000207879,0.5567938528316274,0.7118618646768782,0.7764476574204716
0.8,0.0002582759242933182,0.7565483639438383,0.7518194319989382,0.9893140875013987,0.518608675250022,0.6804948913817321,0.7584692140976595
0.9,0.0002582759242933182,0.7115256154421514,0.7075806311591778,0.9924206213724821,0.42625450919435726,0.5963645316154446,0.713828564779124
0.91,0.0002582759242933182,0.7028873176159828,0.6989452965884513,0.9924533675067635,0.4088336217262516,0.5791080738632823,0.7052611674351627
0.92,0.0002582759242933182,0.691827338299889,0.6879982397449518,0.9930639324487334,0.3863096460099129,0.5562382551044108,0.6942937351816026
0.93,0.0002582759242933182,0.6782023251385557,0.6743939644684176,0.9932613461070066,0.35879989441886384,0.5271685267376223,0.6807808113572561
0.94,0.0002582759242933182,0.6626714556377075,0.6588398559455998,0.9932408395588759,0.32753614687509164,0.4926225711828146,0.6653769509374682
0.95,0.0002582759242933182,0.6417125402103039,0.6379584156772972,0.9939678969430529,0.28512772384667273,0.4431377911481836,0.6445911940537317
0.96,0.0002582759242933182,0.6132018756024966,0.6094506178517136,0.9944907110826393,0.22764466082060006,0.3704835091403752,0.6163144191188236
0.97,0.0002582759242933182,0.5741472916941192,0.5703434781407533,0.9951037994516255,0.14901604246707922,0.2592148560059179,0.5775793102445127
0.98,0.0002582759242933182,0.5272178798479237,0.523313053862864,0.9967880085653105,0.05460890987476904,0.10354511330460169,0.5310331786644169
0.99,0.0002582759242933182,0.5007038742411356,0.49667313416060827,1.0,0.0014077484822711676,0.002811539024747401,0.5047346143216629
