Time,Top1-Acc,Top2-Acc,Top3-Acc,Top4-Acc,Top5-Acc,Top6-Acc,Top7-Acc,Top8-Acc,Top9-Acc,Top10-Acc,MRR
372.692636,0.962142727018286,0.9858453716679788,0.996817182952601,0.9983394865785414,0.9991061200405476,0.9994923999501595,0.9997008636836751,0.9998144361403128,0.9998678790467164,0.9998976516470051,0.9783041584923425
