Time,Top1-Acc,Top2-Acc,Top3-Acc,Top4-Acc,Top5-Acc,Top6-Acc,Top7-Acc,Top8-Acc,Top9-Acc,Top10-Acc,MRR
4643.294230,0.07370717758358768,0.16142332749125246,0.23953503452660085,0.30777749817485023,0.37055731675788717,0.4264904950041327,0.4766372425984291,0.5227577408148867,0.5677869832185325,0.6125006283166479,0.23086291654613422
