Confident,Execution Time,ROC AUC,PR AUC,Precision,Recall,F1-Score,Accuracy
0.5,0.00019098519924843667,0.9478224472371194,0.9072800386419603,0.9072800386419603,1.0,0.9513862885997281,0.9483679867986798
0.6,0.00019098519924843667,0.9606452266191645,0.9285676347682201,0.92872532181027,0.9996276554048757,0.9628730081326391,0.961052805280528
0.7,0.00019098519924843667,0.9707758886849073,0.9460637646359092,0.9462971438467153,0.9994708787332445,0.9721574482955809,0.9710759075907591
0.8,0.00019098519924843667,0.9777325893025557,0.9584684103967447,0.958757265733937,0.999363094771498,0.9786391557372986,0.9779587458745874
0.9,0.00019098519924843667,0.9793903084067859,0.9669410741990501,0.9733024805746864,0.986409422277965,0.9798121205140975,0.9794636963696369
0.91,0.00019098519924843667,0.9784374511151345,0.966860356803101,0.9750704193394683,0.9825259334744323,0.978783979228115,0.978480198019802
0.92,0.00019098519924843667,0.9774118786236005,0.9673045086480709,0.9781052204843856,0.9771595986517206,0.9776321809032089,0.9774092409240924
0.93,0.00019098519924843667,0.9758178748791021,0.9670588478595089,0.980860154742069,0.9709832510255807,0.9758967128598464,0.9757673267326733
0.94,0.00019098519924843667,0.9721720785625265,0.9650578709357821,0.9841511101588237,0.9601329988764339,0.971993704369908,0.9720462046204621
0.95,0.00019098519924843667,0.9693507711604955,0.9633045488647471,0.9862918231333943,0.9522157769590551,0.968954297242413,0.9691716171617162
0.96,0.00019098519924843667,0.9659512807614374,0.9609851962074045,0.9884573517632319,0.9431488594497138,0.96527171896467,0.9657128712871287
0.97,0.00019098519924843667,0.9613295474155659,0.9572140484799951,0.9900991129443517,0.9321777586161846,0.9602658030870168,0.9610247524752475
0.98,0.00019098519924843667,0.949753346287707,0.9468284802573768,0.9922475909987705,0.9067407436440125,0.9475690841570641,0.9493036303630363
0.99,0.00019098519924843667,0.8740749145251004,0.87368965537998,0.9954024082211688,0.751695147762013,0.8565510927172035,0.8727953795379538
