Time,Top1-Acc,Top2-Acc,Top3-Acc,Top4-Acc,Top5-Acc,Top6-Acc,Top7-Acc,Top8-Acc,Top9-Acc,Top10-Acc,MRR
296.605468,0.9928133015970458,0.9995602185968376,0.9998976895922171,0.9999548214061208,0.9999647722439078,0.999968200603688,0.9999697259274,0.9999704532585849,0.9999709882179829,0.9999711644397875,0.9963164808249182
