Confident,Execution Time,ROC AUC,PR AUC,Precision,Recall,F1-Score,Accuracy
0.5,0.0004157752810962616,0.938263262110784,0.9072364835053295,0.92818479031943,0.9508008535768212,0.9393567149164078,0.9383234126984127
0.6,0.0004157752810962616,0.9379432746577168,0.910928039509813,0.9373329147032434,0.9392899409841936,0.9383104074064333,0.9379497354497355
0.7,0.0004157752810962616,0.9356881197727165,0.9126630272344017,0.9461859965022245,0.9244616107642304,0.9351976577643156,0.9356342592592592
0.8,0.0004157752810962616,0.9307265363960451,0.9122287654618607,0.9560721426133236,0.9033591486347905,0.9289684656268021,0.9305952380952381
0.9,0.0004157752810962616,0.919051725662091,0.9069871395239374,0.9701397778496329,0.8649837354385771,0.9145489367506521,0.918792328042328
0.91,0.0004157752810962616,0.9161748503144901,0.9049300321816292,0.9718793040929826,0.8573971172693967,0.9110558731659689,0.9158928571428572
0.92,0.0004157752810962616,0.9124180855407485,0.9020785636210324,0.9737849119990082,0.8478819209954359,0.9064825761414176,0.9121084656084656
0.93,0.0004157752810962616,0.9078899022175005,0.8984679652361929,0.9757008026056672,0.836821229366518,0.9009403811130087,0.9075489417989417
0.94,0.0004157752810962616,0.9012759255069926,0.8929234570839937,0.9778988551293466,0.8212925554252284,0.8927799954636617,0.9008921957671958
0.95,0.0004157752810962616,0.8916085227109645,0.8844180735559681,0.9802158534636782,0.7995094961079583,0.8806885660963418,0.8911666666666667
0.96,0.0004157752810962616,0.8752054050077412,0.8693959561574087,0.9828385789828488,0.7638775346321287,0.8596340353224134,0.8746712962962963
0.97,0.0004157752810962616,0.8439307439772894,0.8398702694702127,0.9859494403023241,0.6979030497862767,0.8172890741585783,0.8432301587301587
0.98,0.0004157752810962616,0.7659982217977898,0.7644491688791831,0.9899075117883075,0.5375296033447995,0.6967286402664592,0.7649021164021164
0.99,0.0004157752810962616,0.5497686083133215,0.5515379731600432,0.9921123534082182,0.10034266817793469,0.1822522643151582,0.5476124338624339
