Time,Top1-Acc,Top2-Acc,Top3-Acc,Top4-Acc,Top5-Acc,Top6-Acc,Top7-Acc,Top8-Acc,Top9-Acc,Top10-Acc,MRR
4286.767454,0.10108350025762006,0.19011275151537824,0.27151478024432973,0.34831967570091854,0.4203744402899739,0.48669426013486694,0.5414812380534088,0.5925750121739383,0.6408808514892245,0.6866848314683623,0.26318652645832774
