Confident,Execution Time,ROC AUC,PR AUC,Precision,Recall,F1-Score,Accuracy
0.5,0.00023431249235907634,0.8389943537533612,0.5428942190115443,0.6867388982145582,0.7346545644508293,0.7098891044752575,0.91315168114847
0.6,0.00023431249235907634,0.8085361604250403,0.52391980467161,0.7185841336339268,0.6608332245004571,0.6884997746387842,0.9135129391764262
0.7,0.00023431249235907634,0.7691051208303628,0.4857074684527499,0.7408715140495169,0.5720419224239258,0.6456016876548782,0.9091636758594636
0.8,0.00023431249235907634,0.7336358185021038,0.4571996301693702,0.7820212433614495,0.49038461538461536,0.6027812336958702,0.9065215338118625
0.9,0.00023431249235907634,0.6942740664040543,0.4327667004967906,0.8669505055880787,0.3988996996212616,0.5463937120559922,0.9042052323384964
0.91,0.00023431249235907634,0.688036805550222,0.4279878977371252,0.8808518587707828,0.38487658351834925,0.5356903466218289,0.9035016055912354
0.92,0.00023431249235907634,0.6810813212570836,0.4214855485742447,0.8936959696838116,0.36959644769491967,0.5229301643395813,0.9024626936154136
0.93,0.00023431249235907634,0.6699083197863885,0.4071011901528349,0.9029771284978065,0.34610487135954027,0.5004071517082669,0.9000448621080468
0.94,0.00023431249235907634,0.6567297105598849,0.388417958731676,0.9092221032540384,0.3188422358626094,0.47212250867205724,0.8968761805817907
0.95,0.00023431249235907634,0.6396395436825228,0.3629169081344361,0.9137496058025859,0.2838089330024814,0.4330983283924167,0.8925387230827352
0.96,0.00023431249235907634,0.6187929512468235,0.33165084058258487,0.9202492211838006,0.24111923729920334,0.3821178175044628,0.8872166603702305
0.97,0.00023431249235907634,0.5930302239383312,0.29148893855220076,0.922739244951712,0.18873253232336423,0.31336992613674863,0.8803763694748772
0.98,0.00023431249235907634,0.5607507322061435,0.24003009829668093,0.9178914126077979,0.1233675068564712,0.21750205068428097,0.8716117302606725
0.99,0.00023431249235907634,0.5279406066584621,0.18841743348139642,0.9159641728134879,0.05676178660049628,0.10689909610772921,0.8628211182470722
