Time,Top1-Acc,Top2-Acc,Top3-Acc,Top4-Acc,Top5-Acc,Top6-Acc,Top7-Acc,Top8-Acc,Top9-Acc,Top10-Acc,MRR
170.387198,0.9994763132363347,0.9997988470828828,0.9998576118244502,0.9998837224408456,0.9999104808622535,0.9999380297015696,0.9999583468059926,0.9999799760093951,0.9999934972610088,0.9999946186719402,0.9996813291270433
