Confident,Execution Time,ROC AUC,PR AUC,Precision,Recall,F1-Score,Accuracy
0.5,0.00025626023275306423,0.501077469830408,0.5031795888808035,0.6114494518879415,0.00601781368752922,0.011918328584995252,0.49857831325301205
0.6,0.00025626023275306423,0.5,0.5025240963855422,0.0,0.0,0.0,0.4974759036144578
0.7,0.00025626023275306423,0.5,0.5025240963855422,0.0,0.0,0.0,0.4974759036144578
0.8,0.00025626023275306423,0.5,0.5025240963855422,0.0,0.0,0.0,0.4974759036144578
0.9,0.00025626023275306423,0.5,0.5025240963855422,0.0,0.0,0.0,0.4974759036144578
0.91,0.00025626023275306423,0.5,0.5025240963855422,0.0,0.0,0.0,0.4974759036144578
0.92,0.00025626023275306423,0.5,0.5025240963855422,0.0,0.0,0.0,0.4974759036144578
0.93,0.00025626023275306423,0.5,0.5025240963855422,0.0,0.0,0.0,0.4974759036144578
0.94,0.00025626023275306423,0.5,0.5025240963855422,0.0,0.0,0.0,0.4974759036144578
0.95,0.00025626023275306423,0.5,0.5025240963855422,0.0,0.0,0.0,0.4974759036144578
0.96,0.00025626023275306423,0.5,0.5025240963855422,0.0,0.0,0.0,0.4974759036144578
0.97,0.00025626023275306423,0.5,0.5025240963855422,0.0,0.0,0.0,0.4974759036144578
0.98,0.00025626023275306423,0.5,0.5025240963855422,0.0,0.0,0.0,0.4974759036144578
0.99,0.00025626023275306423,0.5,0.5025240963855422,0.0,0.0,0.0,0.4974759036144578
