Time,Top1-Acc,Top2-Acc,Top3-Acc,Top4-Acc,Top5-Acc,Top6-Acc,Top7-Acc,Top8-Acc,Top9-Acc,Top10-Acc,MRR
4076.259330,0.060146323302632275,0.1517440970043707,0.23751368440576295,0.3141311518200428,0.3862204981977304,0.451094134764221,0.5065289249661022,0.5573606875889707,0.6059221409577054,0.6529499677299698,0.2271181618820328
