Time,Top1-Acc,Top2-Acc,Top3-Acc,Top4-Acc,Top5-Acc,Top6-Acc,Top7-Acc,Top8-Acc,Top9-Acc,Top10-Acc,MRR
941.506339,0.1843447642385107,0.31240424894564983,0.3975022248177688,0.44824122022969926,0.48624179370051995,0.5239835371899514,0.5618416800800076,0.5994675020928805,0.6371567644996802,0.6747687563068687,0.3430607520231949
