Confident,Execution Time,ROC AUC,PR AUC,Precision,Recall,F1-Score,Accuracy
0.5,9.264684116879706e-05,0.9821200685009353,0.9663011271146612,0.9664502642929769,0.9996766481147605,0.9827827030706642,0.9823036303630363
0.6,9.264684116879706e-05,0.9630467013083335,0.9515602460402027,0.9740884328732329,0.9519512163256774,0.9628926059420725,0.9629306930693069
0.7,9.264684116879706e-05,0.9526268183308518,0.9460659606209529,0.9842459173871277,0.9202953933787986,0.9511969927908677,0.9522887788778878
0.8,9.264684116879706e-05,0.9119633418115677,0.9081772939613639,0.9884547034887547,0.8338722531420658,0.9046070988829933,0.9111468646864687
0.9,9.264684116879706e-05,0.8600646302354183,0.8593774944660991,0.9939651348772194,0.7246217762796896,0.838187207081612,0.8586485148514852
0.91,9.264684116879706e-05,0.842789882038156,0.8424375883735754,0.994115681004006,0.6897487653837109,0.8144243024930727,0.8411897689768977
0.92,9.264684116879706e-05,0.8361784544682223,0.836014119161101,0.9943571740727757,0.6762757701653994,0.8050357991978959,0.834506600660066
0.93,9.264684116879706e-05,0.8294054199760557,0.8294339866980023,0.9946156939281896,0.6624728907005304,0.7952573447246978,0.8276600660066007
0.94,9.264684116879706e-05,0.8221423203442675,0.8223627008352967,0.9948577993387883,0.647703221760602,0.7845950239268524,0.8203184818481848
0.95,9.264684116879706e-05,0.8134198936515892,0.8138775995581884,0.9951858578770304,0.6299515298790207,0.7715272055235094,0.8115016501650165
0.96,9.264684116879706e-05,0.8033265683471674,0.8040774016080693,0.9956506657416548,0.6093713255467587,0.7560282279714642,0.8012986798679868
0.97,9.264684116879706e-05,0.7899890172721071,0.7911006903857287,0.9962221340471786,0.5822326304512555,0.7349377969717896,0.7878168316831683
0.98,9.264684116879706e-05,0.7715842284759866,0.7731214104688129,0.9968334010467701,0.5449361135063102,0.7046585293744985,0.7692145214521452
0.99,9.264684116879706e-05,0.734156812798575,0.736376693540595,0.9975847757589218,0.46947427556112986,0.6384751717919219,0.7313894389438944
