Confident,Execution Time,ROC AUC,PR AUC,Precision,Recall,F1-Score,Accuracy
0.5,0.0003870322346942583,0.5357408038102496,0.5256459636976322,0.7269261145456031,0.11439346861808129,0.1976789827219741,0.5360385438972163
0.6,0.0003870322346942583,0.526493721829924,0.518973623588049,0.7289762933031825,0.08427582660123856,0.1510849543141748,0.5268062098501071
0.7,0.0003870322346942583,0.5220630126813461,0.5162513397318851,0.75207016512323,0.0657809587074378,0.12098020051705656,0.5223854389721627
0.8,0.0003870322346942583,0.517822327746248,0.5135419071691285,0.779102172380217,0.0497225019821287,0.09347914102644159,0.5181531049250535
0.9,0.0003870322346942583,0.512916302640598,0.5107655794782922,0.860234337637494,0.030835494032185485,0.05953686196467508,0.5132569593147751
0.91,0.0003870322346942583,0.5121721236997019,0.510280812300062,0.8730294272201786,0.028480510853493905,0.05516150854752291,0.5125139186295503
0.92,0.0003870322346942583,0.5114441280452731,0.5097773912508897,0.8846070733991213,0.02631624059828144,0.051111948109781855,0.511786937901499
0.93,0.0003870322346942583,0.5107836364481383,0.5093477733067701,0.898977083498533,0.024293397904300684,0.047308363986888695,0.511127408993576
0.94,0.0003870322346942583,0.5101960968015578,0.5089573154379815,0.9125119223098933,0.02255126749094649,0.044014780333874945,0.5105406852248394
0.95,0.0003870322346942583,0.5095882334467058,0.5085403752213676,0.9269083969465649,0.020815565603102836,0.04071675573718957,0.509933618843683
0.96,0.0003870322346942583,0.5091294156247833,0.50821778166688,0.9381814441472948,0.01954486039385433,0.03829199482778888,0.5094753747323341
0.97,0.0003870322346942583,0.5090478302679581,0.5082241141994877,0.9473405382496292,0.019159148863222404,0.037558705167735046,0.5093940042826552
0.98,0.0003870322346942583,0.5088152184428251,0.5080577382013283,0.9534781170763973,0.018533439046863952,0.03636012031756775,0.509161670235546
0.99,0.0003870322346942583,0.5082386184639553,0.5075872060940126,0.963136971449223,0.01713202048556796,0.03366521324459809,0.5085856531049251
