Confident,Execution Time,ROC AUC,PR AUC,Precision,Recall,F1-Score,Accuracy
0.5,0.0002364702279811645,0.3378763107575407,0.4655091462169514,0.24757788280467272,0.1541571947427556,0.19000537432041012,0.3359554455445545
0.6,0.0002364702279811645,0.34518696831177614,0.47026293832504323,0.228238017622186,0.1262313501084372,0.1625573080967403,0.3428976897689769
0.7,0.0002364702279811645,0.35760858682571106,0.47486402790047944,0.21549414016588872,0.10479867262418019,0.14101783709068852,0.35496534653465345
0.8,0.0002364702279811645,0.38378664728687145,0.47947785990534536,0.22391517989117843,0.09153471296804369,0.12994781221671725,0.3807310231023102
0.9,0.0002364702279811645,0.4308432797619469,0.4865609614575674,0.2727716510972552,0.08030231768179562,0.12407709272221688,0.42717821782178217
0.91,0.0002364702279811645,0.43783967233090004,0.4877588144027276,0.28399920119351085,0.07896318361161192,0.12356917415249365,0.43408745874587457
0.92,0.0002364702279811645,0.44555605420345,0.4891569573112934,0.29829887595343235,0.07766324370933606,0.1232403856121074,0.44170957095709573
0.93,0.0002364702279811645,0.45378359687858266,0.49080498437797515,0.3153669880269563,0.07596482976666405,0.12243726919300793,0.4498333333333333
0.94,0.0002364702279811645,0.4633640835837053,0.4929744695695785,0.3379940034051016,0.07327023072300175,0.12043302848829249,0.4592854785478548
0.95,0.0002364702279811645,0.4744737769620377,0.4959090689907551,0.36891920473773265,0.06836442737320687,0.11535282058064944,0.4702277227722772
0.96,0.0002364702279811645,0.49666844971424445,0.5036452226621554,0.48002297358038254,0.06278579080766115,0.11104692473441283,0.4921320132013201
0.97,0.0002364702279811645,0.5041257826496187,0.5074415186011049,0.5422453875085143,0.0598037678660082,0.107726477120626,0.499480198019802
0.98,0.0002364702279811645,0.5054667622308304,0.5082549207815924,0.5595968880280997,0.05567858169371064,0.10128003659793662,0.5007640264026403
0.99,0.0002364702279811645,0.5056605976214282,0.5084150752398151,0.5690264499088575,0.04995949935982859,0.09185435176205303,0.5008960396039603
