epoch,train_losses,test_losses,train_roc,test_roc,train_time,test_time
0,0.468,0.227,0.919,0.988,4121.962,472.857
1,0.360,0.182,0.960,0.983,3272.919,290.930
2,0.344,0.203,0.965,0.984,2500.625,306.095
3,0.331,0.191,0.968,0.988,2505.080,310.842
