Time,Top1-Acc,Top2-Acc,Top3-Acc,Top4-Acc,Top5-Acc,Top6-Acc,Top7-Acc,Top8-Acc,Top9-Acc,Top10-Acc,MRR
3940.580035,0.05488141229296156,0.13071657698677647,0.2076746454812626,0.27932121861192855,0.3471094490326309,0.41346701931809016,0.47530858421597344,0.530641806344652,0.5808541391522444,0.6280439023283376,0.2093962152956868
