Confident,Execution Time,ROC AUC,PR AUC,Precision,Recall,F1-Score,Accuracy
0.5,0.0002681451976819206,0.9644380611848318,0.9397440674648456,0.9456894332173886,0.9865285465260186,0.9656774047210321,0.9646306350336269
0.6,0.0002681451976819206,0.9664815452834001,0.9447508350720869,0.9523741491739206,0.9829842587277429,0.9674371354008744,0.96662540771985
0.7,0.0002681451976819206,0.9678257162647982,0.9493391185011735,0.9595316861366691,0.9776072634201061,0.9684851425485792,0.9679109869210909
0.8,0.0002681451976819206,0.9675219669039374,0.9524273498997848,0.9668187168922896,0.9688808371470853,0.9678486786209364,0.967533812857917
0.9,0.0002681451976819206,0.9597807163934866,0.9481949570306281,0.9738106861947383,0.9454348203893976,0.9594129860274213,0.9596556560172543
0.91,0.0002681451976819206,0.9563303175633051,0.9451333053841745,0.9744055599638821,0.9377248094879479,0.9557133579161501,0.9561681240105822
0.92,0.0002681451976819206,0.950737466156889,0.9400006741672218,0.9750088758709449,0.9256173538442093,0.9496713467892486,0.9505184815290956
0.93,0.0002681451976819206,0.9419674996539519,0.9317821062282964,0.9755970453618525,0.9070216923052616,0.9400604226309225,0.9416628595106299
0.94,0.0002681451976819206,0.9287600876271611,0.9192792919813256,0.9762322399579021,0.8793046244266206,0.9252368299285424,0.9283289595308167
0.95,0.0002681451976819206,0.9099507600779602,0.9014437324303802,0.9771344545538094,0.8399014129753585,0.9033356178737915,0.9093401047587679
0.96,0.0002681451976819206,0.875578629174452,0.8684383868409808,0.9779081762522942,0.768831332978729,0.8608569769053185,0.8746480594128834
0.97,0.0002681451976819206,0.8309154548336917,0.8254884602131295,0.9789623669432571,0.676627186214669,0.8001893349609497,0.8295704465528415
0.98,0.0002681451976819206,0.7585562982419163,0.7555191584076086,0.9799380454007993,0.5281146811457582,0.6863416103156569,0.7565474229980557
0.99,0.0002681451976819206,0.6535224324236791,0.653769604815585,0.9817770288131112,0.3129558728269513,0.4746197251718175,0.6505535427800384
